2019-10-09 07:07:03,30501507,1592202,1042947,9.8,29037
2019-10-09 08:07:04,30501889,1592218,1042959,9.8,29037
2019-10-09 09:07:04,30502470,1592260,1042966,9.8,29037
2019-10-09 10:07:05,30503110,1592291,1042985,9.8,29037
2019-10-09 11:07:06,30503977,1592331,1042999,9.8,29037
2019-10-09 12:07:07,30505000,1592390,1043009,9.8,29037
2019-10-09 13:07:08,30506411,1592450,1043027,9.8,29037
2019-10-09 14:07:09,30509142,1592555,1043084,9.8,29037
2019-10-09 15:07:10,30511180,1592644,1043147,9.8,29037
2019-10-09 16:07:12,30512588,1592719,1043179,9.8,29040
2019-10-09 17:07:13,30513943,1592772,1043199,9.8,29040
2019-10-09 18:07:14,30515473,1592828,1043248,9.8,29040
2019-10-09 19:07:16,30517395,1592902,1043287,9.8,29045
2019-10-09 20:07:17,30519629,1593002,1043353,9.8,29047
2019-10-09 21:07:18,30521911,1593116,1043418,9.8,29050
2019-10-09 22:07:20,30524431,1593238,1043541,9.8,29050
2019-10-09 23:07:21,30527218,1593373,1043648,9.8,29050
2019-10-10 00:07:22,30530677,1593525,1043764,9.8,29056
2019-10-10 01:07:23,30533899,1593695,1043889,9.8,29056
2019-10-10 02:07:24,30536368,1593818,1043956,9.8,29062
2019-10-10 03:07:25,30537806,1593886,1044000,9.8,29064
2019-10-10 04:07:25,30538556,1593904,1044031,9.8,29067
2019-10-10 05:07:26,30539031,1593920,1044049,9.8,29067
2019-10-10 06:07:27,30539337,1593937,1044058,9.8,29067
2019-10-10 07:07:28,30539613,1593948,1044063,9.8,29067
2019-10-10 08:07:29,30540015,1593975,1044066,9.8,29067
2019-10-10 09:07:30,30540548,1594004,1044073,9.8,29067
2019-10-10 10:07:31,30541222,1594046,1044082,9.8,29068
2019-10-10 11:07:32,30542037,1594105,1044093,9.8,29069
2019-10-10 12:07:33,30543111,1594169,1044115,9.8,29069
2019-10-10 13:07:34,30544566,1594239,1044139,9.8,29069
2019-10-10 14:07:35,30547155,1594357,1044231,9.8,29072
2019-10-10 15:07:36,30549038,1594458,1044290,9.8,29074
2019-10-10 16:07:37,30550188,1594505,1044342,9.8,29075
2019-10-10 17:07:38,30551485,1594576,1044396,9.8,29078
2019-10-10 18:07:39,30552958,1594662,1044434,9.8,29080
2019-10-10 19:07:40,30554741,1594760,1044484,9.8,29081
2019-10-18 15:09:32,30835230,1606613,1052307,9.8,29291
2019-10-18 16:09:33,30836612,1606680,1052340,9.8,29292
2019-10-18 17:09:33,30838129,1606760,1052365,9.8,29292
2019-10-18 18:09:34,30839865,1606872,1052398,9.8,29293
2019-10-18 19:09:34,30841891,1606978,1052435,9.8,29294
2019-10-18 20:09:34,30844022,1607084,1052490,9.8,29297
2019-10-18 21:09:34,30846359,1607190,1052581,9.8,29297
2019-10-18 22:09:35,30848787,1607308,1052634,9.8,29302
2019-10-18 23:09:35,30851376,1607445,1052686,9.8,29302
2019-10-19 00:09:35,30854496,1607599,1052739,9.8,29306
2019-10-19 01:09:35,30857556,1607738,1052824,9.8,29306
